 CCCS Cloud Security Control Recommendations (31-May-2019),,,,,,,CSP Full Stack,CSP,,Client,,CDS Supplemental Attributes,,
SC-12,Cryptographic Key Establishment and Management,Technical,Cryptographic Key Establishment and Management,(A)	The organization establishes and manages cryptographic keys for required cryptography employed within the information system in accordance with CSE-approved cryptography.,"Cryptographic key management and establishment can be performed using manual procedures or automated mechanisms with supporting manual procedures. Organizations define key management requirements in accordance with applicable organizational policies, directives, and standards, specifying appropriate options, levels, and parameters. Organizations manage trust stores to ensure that only approved trust anchors are in such trust stores. This includes certificates with visibility external to organizational information systems and certificates related to the internal operations of systems. The cryptography must be compliant with the requirements of control SC-13. Related controls: SC-13, SC-17",X,X,X,X,X,X,X,,P3
SC-12(1)	,Cryptographic Key Establishment and Management,Technical,Cryptographic Key Establishment and Management | Availability,"	CRYPTOGRAPHIC KEY ESTABLISHMENT AND MANAGEMENT | AVAILABILITY
The organization maintains availability of information in the event of the loss of cryptographic keys by users.",,X,,,,X,X,X,,P3
SC-12(2)	,Cryptographic Key Establishment and Management,Technical,Cryptographic Key Establishment and Management | Symmetric Keys,"	CRYPTOGRAPHIC KEY ESTABLISHMENT AND MANAGEMENT | SYMMETRIC KEYS
The organization produces, controls, and distributes symmetric cryptographic keys using CSE compliant key management technology and processes.",,X,X,X,X,X,X,X,,P1
SC-12(3)	,Cryptographic Key Establishment and Management,Technical,Cryptographic Key Establishment and Management | Asymmetric Keys,"	CRYPTOGRAPHIC KEY ESTABLISHMENT AND MANAGEMENT | ASYMMETRIC KEYS
The organization produces, controls, and distributes asymmetric cryptographic keys using CSE-approved key management technology and processes; approved PKI medium assurance certificates or prepositioned keying material; approved medium assurance or high assurance certificates and hardware security tokens that protect the user’s private key.",,X,X,X,X,X,X,X,,P1
SC-13,Cryptographic Protection,Technical,Cryptographic Protection,"(A)	The information system implements CSE approved cryptography in accordance with applicable organizational policies, directives and standards.","Cryptography can be employed to support a variety of security solutions including, for example, the protection of sensitive information, the provision of digital signatures, and the enforcement of information separation when authorized individuals have the necessary clearances for such information but lack the necessary formal access approvals. Cryptography can also be used to support random number generation and hash generation. Generally applicable cryptographic standards include FIPS-validated cryptography. This control does not impose any requirements on organizations to use cryptography. However, if cryptography is required based on the selection of other security controls or policies, organizations document each type of cryptographic use and the type of cryptography required (e.g., protection of classified information: FIPS-validated cryptography). Related controls: AC-2, AC-3, AC-7, AC-17, AC-18, AU-9, AU-10, CM-11, CP-9, IA-3, IA-7, MA-4, MP-2, MP-4, MP-5, SA-4, SC-8, SC-12, SC-28, SI-7",X,X,X,X,X,,X,,P3
SC-15,Collaborative Computing Devices ,Technical,Collaborative Computing Devices,"(A)	The information system prohibits remote activation of collaborative computing devices with no exceptions.
(B)	The information system provides an explicit indication of use to users physically present at the devices.","Collaborative computing devices include, for example, networked white boards, cameras, and microphones. Explicit indication of use includes, for example, signals to users when collaborative computing devices are activated. Related control: AC-21",X,X,X,X,X,,,X,P3
SC-17,Public Key Infrastructure Certificates ,Technical,Public Key Infrastructure Certificates,(A)	The organization issues public key certificates under an organization-defined certificate policy or obtains public key certificates from an approved service provider.,"For all certificates, organizations manage information system trust stores to ensure only approved trust anchors are in the trust stores. This control addresses both certificates with visibility external to organizational information systems and certificates related to the internal operations of systems, for example, application-specific time services. Related control: SC-12",X,X,X,X,X,X,X,,P3
SC-18,Mobile Code ,Technical,Mobile Code,"(A)	The organization defines acceptable and unacceptable mobile code and mobile code technologies.
(B)	The organization establishes usage restrictions and implementation guidance for acceptable mobile code and mobile code technologies.
(C)	The organization authorizes, monitors, and controls the use of mobile code within the information system.","Decisions regarding the employment of mobile code within organizational information systems are based on the potential for the code to cause damage to the systems if used maliciously. Mobile code technologies include, for example, Java, JavaScript, ActiveX, Postscript, PDF, Shockwave movies, Flash animations, and VBScript. Usage restrictions and implementation guidance apply to both the selection and use of mobile code installed on servers and mobile code downloaded and executed on individual workstations and devices (e.g., smart phones). Mobile code policy and procedures address preventing the development, acquisition, or introduction of unacceptable mobile code within organizational information systems. Related controls: AU-2, AU-12, CM-2, CM-6, SI-3",X,X,X,X,X,X,X,,P2
SC-18(3)	,Mobile Code ,Technical,Mobile Code | Prevent Downloading / Execution,"	MOBILE CODE | PREVENT DOWNLOADING / EXECUTION
The information system prevents the download and execution of all unacceptable mobile code and mobile code technologies defined under SC-18.",,X,X,X,X,X,,,X,P2
SC-18(4)	,Mobile Code ,Technical,Mobile Code | Prevent Automatic Execution,"	MOBILE CODE | PREVENT AUTOMATIC EXECUTION
The information system prevents the automatic execution of mobile code in software applications and such as but not limited to email, scriptable document/file editing applications that support documents with embedded code (e.g., MS Office applications/documents), etc. and prompts the user for permission. and enforces organization-defined actions prior to executing the code.","Actions enforced before executing mobile code, include, for example, prompting users prior to opening electronic mail attachments. Preventing automatic execution of mobile code includes, for example, disabling auto execute features on information system components employing portable storage devices such as Compact Disks (CDs), Digital Video Disks (DVDs), and Universal Serial Bus (USB) devices.",X,X,X,X,X,,,X,P2
SC-19,Voice Over Internet Protocol ,Technical,Voice over Internet Protocol,"(A)	The organization establishes usage restrictions and implementation guidance for Voice over Internet Protocol (VoIP) technologies based on the potential to cause damage to the information system if used maliciously.
(B)	The organization authorizes, monitors, and controls the use of VoIP within the information system.","Related controls: CM-6, SC-7, SC-15",X,X,X,X,X,,,X,P2
SC-20,Secure Name / Address Resolution Service (Authoritative Source) ,Technical,Secure Name / Address Resolution Service (Authoritative Source),"(A)	The information system provides additional data origin authentication and integrity verification artifacts along with the authoritative name resolution data the system returns in response to external name/address resolution queries.
(B)	The information system provides the means to indicate the security status of child zones and (if the child supports secure resolution services) to enable verification of a chain of trust among parent and child domains, when operating as part of a distributed, hierarchical namespace.","This control enables external clients including, for example, remote Internet clients, to obtain origin authentication and integrity verification assurances for the host/service name to network address resolution information obtained through the service. Information systems that provide name and address resolution services include, for example, domain name system (DNS) servers. Additional artifacts include, for example, DNS Security (DNSSEC) digital signatures and cryptographic keys. DNS resource records are examples of authoritative data. The means to indicate the security status of child zones includes, for example, the use of delegation signer resource records in the DNS. Information systems that use technologies other than the DNS to map between host/service names and network addresses provide other means to assure the authenticity and integrity of response data. Related controls: AU-10, SC-8, SC-12, SC-13, SC-21, SC-22",X,X,X,X,X,,,X,P3
SC-21,Secure Name / Address Resolution Service (Recursive or Caching Resolver) ,Technical,Secure Name / Address Resolution Service (Recursive or Caching Resolver),(A)	The information system requests and performs data origin authentication and data integrity verification on the name/address resolution responses the system receives from authoritative sources.,"Each client of name resolution services either performs this validation on its own, or has authenticated channels to trusted validation providers. Information systems that provide name and address resolution services for local clients include, for example, recursive resolving or caching domain name system (DNS) servers. DNS client resolvers either perform validation of DNSSEC signatures, or clients use authenticated channels to recursive resolvers that perform such validations. Information systems that use technologies other than the DNS to map between host/service names and network addresses provide other means to enable clients to verify the authenticity and integrity of response data. Related controls: SC-20, SC-22",X,X,X,X,X,,,X,P3
SC-22,Architecture and Provisioning for Name / Address Resolution Service ,Technical,Architecture and Provisioning for Name / Address Resolution Service,(A)	The information systems that collectively provide name/address resolution service for an organization are fault-tolerant and implement internal/external role separation.,"Information systems that provide name and address resolution services include, for example, domain name system (DNS) servers. To eliminate single points of failure and to enhance redundancy, organizations employ at least two authoritative domain name system servers, one configured as the primary server and the other configured as the secondary server. Additionally, organizations typically deploy the servers in two geographically separated network sub-networks (i.e., not located in the same physical facility). For role separation, DNS servers with internal roles only process name and address resolution requests from within organizations (i.e., from internal clients). DNS servers with external roles only process name and address resolution information requests from clients external to organizations (i.e., on external networks including the Internet). Organizations specify clients that can access authoritative DNS servers in particular roles (e.g., by address ranges, explicit lists). Related controls: SC-2, SC-20, SC-21, SC-24",X,X,X,X,X,,,X,P3
SC-23,Session Authenticity ,Technical,Session Authenticity,(A)	The information system protects the authenticity of communications sessions.,"This control addresses communications protection at the session, versus packet level (e.g., sessions in service-oriented architectures providing web-based services) and establishes grounds for confidence at both ends of communications sessions in ongoing identities of other parties and in the validity of information transmitted. Authenticity protection includes, for example, protecting against man-in-the-middle attacks/session hijacking and the insertion of false information into sessions. Related controls: SC-8, SC-10, SC-11",X,X,X,X,X,,,X,P1
SC-23(1)	,Session Authenticity ,Technical,Session Authenticity | Invalidate Session Identifiers at Logout,"	SESSION AUTHENTICITY | INVALIDATE SESSION IDENTIFIERS AT LOGOUT
The information system invalidates session identifiers upon user logout or other session termination.",This control enhancement curtails the ability of adversaries from capturing and continuing to employ previously valid session IDs.,X,X,X,X,X,,,X,P2
SC-28,Protection of Information At Rest ,Technical,Protection of Information at Rest,(A)	The information system protects the confidentiality and integrity ofall information not cleared for public release and all data with a higher than low integrity requirement.,"This control addresses the confidentiality and integrity of information at rest and covers user information and system information. Information at rest refers to the state of information when it is located on storage devices as specific components of information systems. System-related information requiring protection includes, for example, configurations or rule sets for firewalls, gateways, intrusion detection/prevention systems, filtering routers, and authenticator content. Organizations may employ different mechanisms to achieve confidentiality and integrity protections, including the use of cryptographic mechanisms and file share scanning. Integrity protection can be achieved, for example, by implementing Write-Once-Read-Many (WORM) technologies. Organizations may also employ other security controls including, for example, secure off-line storage in lieu of online storage when adequate protection of information at rest cannot otherwise be achieved and/or continuous monitoring to identify malicious code at rest. Related controls: AC-3, AC-6, CA-7, CM-3, CM-5, CM-6, PE-3, SC-8, SC-13, SI-3, SI-7",X,X,X,X,X,,X,,P1
SC-28(1)	,Protection of Information At Rest ,Technical,Protection of Information at Rest | Cryptographic Protection,"	PROTECTION OF INFORMATION AT REST | CRYPTOGRAPHIC PROTECTION
The information system implements cryptographic mechanisms to prevent unauthorized disclosure and modification of all information not cleared for public release and all data with a higher than low integrity requirements.","Selection of cryptographic mechanisms is based on the need to protect the confidentiality and integrity of organizational information. The strength of mechanism is commensurate with the security category and/or classification of the information. This control enhancement applies to significant concentrations of digital media in organizational areas designated for media storage and also to limited quantities of media generally associated with information system components in operational environments (e.g., portable storage devices, mobile devices). Organizations have the flexibility to either encrypt all information on storage devices (i.e., full disk encryption) or encrypt specific data structures (e.g., files, records, or fields). Organizations employing cryptographic mechanisms to protect information at rest also consider cryptographic key management solutions. Related controls: AC-19, SC-12.",X,X,X,X,X,,X,,P2
SC-39,Process Isolation ,Technical,Process Isolation,(A)	The information system maintains a separate execution domain for each executing process.,"Information systems can maintain separate execution domains for each executing process by assigning each process a separate address space. Each information system process has a distinct address space so that communication between processes is performed in a manner controlled through the security functions, and one process cannot modify the executing code of another process. Maintaining separate execution domains for executing processes can be achieved, for example, by implementing separate address spaces. This capability is available in most commercial operating systems that employ multi-state processor technologies. Related controls: AC-3, AC-4, AC-6, SA-4, SA-5, SA-8, SC-2, SC-3",X,X,X,X,X,,X,,P3
SI-1,System and Information Integrity Policy and Procedures,Operational,System and Information Integrity Policy and Procedures,"(A)	The organization develops, documents, and disseminates to personnel or roles with system and information integrity responsibilities:
(a)	A system and information integrity policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance; and
(b)	Procedures to facilitate the implementation of the system and information integrity policy and associated system and information integrity controls.
(B)	The organization reviews and updates the current:
(a)	System and information integrity policy at least every 3 years; and
(b)	 System and information integrity procedures at least annually.","This control addresses the establishment of policy and procedures for the effective implementation of selected security controls and control enhancements in the SI family. The system and information integrity policy and procedures reflect applicable organizational policies, directives, and. Security program policies and procedures at the organization level may make the need for system-specific policies and procedures unnecessary. The policy can be included as part of the general information security policy for organizations or conversely, can be represented by multiple policies reflecting the complex nature of certain organizations. The procedures can be established for the security program in general and for particular information systems, if needed. The organizational risk management strategy is a key factor in establishing policy and procedures.",X,X,X,X,X,X,X,,P1
SI-2,Flaw Remediation ,Operational,Flaw Remediation,"(A)	The organization identifies, reports, and corrects information system flaws.
(B)	The organization tests software and firmware updates related to flaw remediation for effectiveness and potential side effects before installation.
(C)	The organization installs security-relevant software and firmware updates within 30 days of release of the release of the updates.
(D)	The organization incorporates flaw remediation into the organizational configuration management process.","Organizations identify information systems affected by announced software flaws including potential vulnerabilities resulting from those flaws, and report this information to designated organizational personnel with information security responsibilities. Security-relevant software updates include, for example, patches, service packs, hot fixes, and anti-virus signatures. Organizations also address flaws discovered during security assessments, continuous monitoring, incident response activities, and system error handling. Organizations take advantage of available resources such as the Common Weakness Enumeration (CWE) or Common Vulnerabilities and Exposures (CVE) databases in remediating flaws discovered in organizational information systems. By incorporating flaw remediation into ongoing configuration management processes, required/anticipated remediation actions can be tracked and verified. Flaw remediation actions that can be tracked and verified include, for example, determining whether organizations follow US-CERT guidance and Information Assurance Vulnerability Alerts. Organization-defined time periods for updating security-relevant software and firmware may vary based on a variety of factors including, for example, the security category of the information system or the criticality of the update (i.e., severity of the vulnerability related to the discovered flaw). Some types of flaw remediation may require more testing than other types. Organizations determine the degree and type of testing needed for the specific type of flaw remediation activity under consideration and also the types of changes that are to be configuration-managed. In some situations, organizations may determine that the testing of software and/or firmware updates is not necessary or practical, for example, when implementing simple anti-virus signature updates. Organizations may also consider in testing decisions, whether security-relevant software or firmware updates are obtained from authorized sources with appropriate digital signatures. Related controls: CA-2, CA-7, CM-3, CM-5, CM-8, MA-2, IR-4, RA-5, SA-10, SA-11, SI-11",X,X,X,X,X,,X,,P1
SI-2(2)	,Flaw Remediation ,Operational,Flaw Remediation | Automated Flaw Remediation Status,"	FLAW REMEDIATION | AUTOMATED FLAW REMEDIATION STATUS
The organization employs automated mechanisms at least monthly to determine the state of information system components with regard to flaw remediation.","Related controls: CM-6, SI-4.",X,X,X,X,X,,X,,P3
SI-2(3)	,Flaw Remediation ,Operational,Flaw Remediation | Time to Remediate Flaws / Benchmarks for Corrective Actions,"	FLAW REMEDIATION | TIME TO REMEDIATE FLAWS / BENCHMARKS FOR CORRECTIVE ACTIONS
(a)	The organization measures the time between flaw identification and flaw remediation; and
(b)	The organization establishes benchmarks of 30 days for high risk flaws, 90 days for moderate risk flaws for taking corrective actions.","This control enhancement requires organizations to determine the current time it takes on the average to correct information system flaws after such flaws have been identified, and subsequently establish organizational benchmarks (i.e., time frames) for taking corrective actions. Benchmarks can be established by type of flaw and/or severity of the potential vulnerability if the flaw can be exploited.",X,X,X,X,X,,X,,P3
SI-3,Malicious Code Protection ,Operational,Malicious Code Protection,"(A)	The organization employs malicious code protection mechanisms at information system entry and exit points to detect and eradicate malicious code.
(B)	The organization updates malicious code protection mechanisms whenever new releases are available in accordance with organizational configuration management policy and procedures.
(C)	The organization configures malicious code protection mechanisms to:
(a)	Perform periodic scans of the information system at least weekly and real-time scans of files from external sources at endpoints and network entry/exit points as the files are downloaded, opened, or executed in accordance with organizational security policy; and
(b) Block and quarantine malicious code; send alert to the key role as defined in the system and information integrity policy in response to malicious code detection.
(D)	The organization addresses the receipt of false positives during malicious code detection and eradication and the resulting potential impact on the availability of the information system.","Information system entry and exit points include, for example, firewalls, electronic mail servers, web servers, proxy servers, remote-access servers, workstations, notebook computers, and mobile devices. Malicious code includes, for example, viruses, worms, Trojan horses, and spyware. Malicious code can also be encoded in various formats (e.g., UUENCODE, Unicode), contained within compressed or hidden files, or hidden in files using steganography. Malicious code can be transported by different means including, for example, web accesses, electronic mail, electronic mail attachments, and portable storage devices. Malicious code insertions occur through the exploitation of information system vulnerabilities. Malicious code protection mechanisms include, for example, anti-virus signature definitions and reputation-based technologies. A variety of technologies and methods exist to limit or eliminate the effects of malicious code. Pervasive configuration management and comprehensive software integrity controls may be effective in preventing execution of unauthorized code. In addition to commercial off-the-shelf software, malicious code may also be present in custom-built software. This could include, for example, logic bombs, back doors, and other types of cyber-attacks that could affect organizational missions/business functions. Traditional malicious code protection mechanisms cannot always detect such code. In these situations, organizations rely instead on other safeguards including, for example, secure coding practices, configuration management and control, trusted procurement processes, and monitoring practices to help ensure that software does not perform functions other than the functions intended. Organizations may determine that in response to the detection of malicious code, different actions may be warranted. For example, organizations can define actions in response to malicious code detection during periodic scans, actions in response to detection of malicious downloads, and/or actions in response to detection of maliciousness when attempting to open or execute files. Related controls: CM-3, MP-2, SA-4, SA-8, SA-12, SA-13, SC-7, SC-26, SC-44, SI-2, SI-4, SI-7.",X,X,X,X,X,,X,,P1
SI-3(1)	,Malicious Code Protection ,Operational,Malicious Code Protection | Central Management,"	MALICIOUS CODE PROTECTION | CENTRAL MANAGEMENT
The organization centrally manages malicious code protection mechanisms.","Central management is the organization-wide management and implementation of malicious code protection mechanisms. Central management includes planning, implementing, assessing, authorizing, and monitoring the organization-defined, centrally managed flaw malicious code protection security controls. Related controls: AU-2, SI-8.",X,X,X,X,X,,X,,P2
SI-3(2)	,Malicious Code Protection ,Operational,Malicious Code Protection | Automatic Updates,"	MALICIOUS CODE PROTECTION | AUTOMATIC UPDATES
The information system automatically updates malicious code protection mechanisms.","Malicious code protection mechanisms include, for example, signature definitions. Due to information system integrity and availability concerns, organizations give careful consideration to the methodology used to carry out automatic updates. Related control: SI-8.",X,X,X,X,X,,X,,P2
SI-3(7)	,Malicious Code Protection ,Operational,Malicious Code Protection | Non Signature-Based Detection,"	MALICIOUS CODE PROTECTION | NONSIGNATURE-BASED DETECTION
The information system implements non-signature-based malicious code detection mechanisms.","Non-signature-based detection mechanisms include, for example, the use of heuristics to detect, analyze, and describe the characteristics or behaviour of malicious code and to provide safeguards against malicious code for which signatures do not yet exist or for which existing signatures may not be effective. This includes polymorphic malicious code (i.e., code that changes signatures when it replicates). This control enhancement does not preclude the use of signature-based detection mechanisms.",X,X,X,X,X,,X,,P3
SI-4,Information System Monitoring ,Operational,Information System Monitoring,"(A)	The organization monitors the information system to detect:
(a)	Attacks and indicators of potential attacks in accordance with organization-defined monitoring objectives; and
(b)	Unauthorized local, network, and remote connections;
(B)	The organization identifies unauthorized use of the information system through organization-defined techniques and methods.
(C)	The organization deploys monitoring devices: (i) strategically within the information system to collect organization-determined essential information; and (ii) at ad hoc locations within the system to track specific types of transactions of interest to the organization.
(D)	The organization protects information obtained from intrusion-monitoring tools from unauthorized access, modification, and deletion.
(E)	The organization heightens the level of information system monitoring activity whenever there is an indication of increased risk to organizational operations and assets, individuals, other organizations, or Canada based on law enforcement information, intelligence information, or other credible sources of information.
(F)	The organization obtains legal opinion with regard to information system monitoring activities in accordance with orgnanizational policies, directives and standards.
(G)	The organization provides organization-defined information system monitoring information to organization-defined personnel or roles at an organization-defined frequency.","Information system monitoring includes external and internal monitoring. External monitoring includes the observation of events occurring at the information system boundary (i.e., part of perimeter defence and boundary protection). Internal monitoring includes the observation of events occurring within the information system. Organizations can monitor information systems, for example, by observing audit activities in real time or by observing other system aspects such as access patterns, characteristics of access, and other actions. The monitoring objectives may guide determination of the events. Information system monitoring capability is achieved through a variety of tools and techniques (e.g., intrusion detection systems, intrusion prevention systems, malicious code protection software, scanning tools, audit record monitoring software, network monitoring software). Strategic locations for monitoring devices include, for example, selected perimeter locations and near server farms supporting critical applications, with such devices typically being employed at the managed interfaces associated with controls SC-7 and AC-17. The granularity of monitoring information collected is based on organizational monitoring objectives and the capability of information systems to support such objectives. Specific types of transactions of interest include, for example, HTTP traffic that bypasses HTTP proxies. Information system monitoring is an integral part of organizational continuous monitoring and incident response programs. Output from system monitoring serves as input to continuous monitoring and incident response programs. A network connection is any connection with a device that communicates through a network (e.g., local area network, Internet). A remote connection is any connection with a device communicating through an external network (e.g., the Internet). Local, network, and remote connections can be either wired or wireless. Related controls: AC-3, AC-4, AC-8, AC-17, AU-2, AU-6, AU-7, AU-9, AU-12, CA-7, IR-4, PE-3, RA-5, SC-7, SC-26, SC-35, SI-3, SI-7",X,X,X,X,X,,X,,P1
SI-4(1)	,Information System Monitoring ,Operational,Information System Monitoring | System-Wide Intrusion Detection System,"	INFORMATION SYSTEM MONITORING | SYSTEM-WIDE INTRUSION DETECTION SYSTEM
The organization connects and configures individual intrusion detection tools into an information system-wide intrusion detection system.",,X,X,X,X,X,,X,,P3
SI-4(2)	,Information System Monitoring ,Operational,Information System Monitoring | Automated Tools for Real-Time Analysis,"	INFORMATION SYSTEM MONITORING | AUTOMATED TOOLS FOR REAL-TIME ANALYSIS
The organization employs automated tools to support near real-time analysis of events.","Automated tools include, for example, host-based, network-based, transport-based, or storage-based event monitoring tools or Security Information and Event Management (SIEM) technologies that provide real time analysis of alerts and/or notifications generated by organizational information systems.",X,X,X,X,X,,X,,P2
SI-4(4)	,Information System Monitoring ,Operational,Information System Monitoring | Inbound and Outbound Communications Traffic,"	INFORMATION SYSTEM MONITORING | INBOUND AND OUTBOUND COMMUNICATIONS TRAFFIC
The information system monitors inbound and outbound communications traffic continously for unusual or unauthorized activities or conditions.","Unusual/unauthorized activities or conditions related to information system inbound and outbound communications traffic include, for example, internal traffic that indicates the presence of malicious code within organizational information systems or propagating among system components, the unauthorized exporting of information, or signalling to external information systems. Evidence of malicious code is used to identify potentially compromised information systems or information system components.",X,X,X,X,X,,X,,P2
SI-4(5)	,Information System Monitoring ,Operational,Information System Monitoring | System-Generated Alerts,"	INFORMATION SYSTEM MONITORING | SYSTEM-GENERATED ALERTS
The information system alerts  organization-defined personnel or roles and client governance bodies when organization-defined compromise or potential compromise indicators occur.","Alerts may be generated from a variety of sources, including, for example, audit records or inputs from malicious code protection mechanisms, intrusion detection or prevention mechanisms, or boundary protection devices such as firewalls, gateways, and routers. Alerts can be transmitted, for example, telephonically, by electronic mail messages, or by text messaging. Organizational personnel on the notification list can include, for example, system administrators, mission/business owners, system owners, or information system security officers. Related controls: AU-5, PE-6.",X,X,X,X,X,,X,,P2
SI-4(7)	,Information System Monitoring ,Operational,Information System Monitoring | Automated Response to Suspicious Events,"	INFORMATION SYSTEM MONITORING | AUTOMATED RESPONSE TO SUSPICIOUS EVENTS
The information system notifies organization-defined incident response personnel (identified by name and/or by role) of detected suspicious events and takes organization-defined least-disruptive actions to terminate suspicious events.","Least-disruptive actions may include, for example, initiating requests for human responses.",X,X,X,X,X,,X,,P2
SI-4(11)	,Information System Monitoring ,Operational,Information System Monitoring | Analyze Communications Traffic Anomalies,"	INFORMATION SYSTEM MONITORING | ANALYZE COMMUNICATIONS TRAFFIC ANOMALIES
The organization analyzes outbound communications traffic at the external boundary of the information system and selected organization-defined interior points within the system (e.g., sub-networks, subsystems) to discover anomalies.","Anomalies within organizational information systems include, for example, large file transfers, long-time persistent connections, unusual protocols and ports in use, and attempted communications with suspected malicious external addresses.",X,X,X,X,X,,X,,P2
SI-4(14)	,Information System Monitoring ,Operational,Information System Monitoring | Wireless Intrusion Detection,"	INFORMATION SYSTEM MONITORING | WIRELESS INTRUSION DETECTION
The organization employs a wireless intrusion detection system to identify rogue wireless devices and to detect attack attempts and potential compromises/breaches to the information system.","Wireless signals may radiate beyond the confines of organization-controlled facilities. Organizations proactively search for unauthorized wireless connections including the conduct of thorough scans for unauthorized wireless access points. Scans are not limited to those areas within facilities containing information systems, but also include areas outside of facilities as needed, to verify that unauthorized wireless access points are not connected to the systems. Related controls: AC-18, IA-3.",X,X,X,X,X,,X,,P2
SI-4(16)	,Information System Monitoring ,Operational,Information System Monitoring | Correlate Monitoring Information,"	INFORMATION SYSTEM MONITORING | CORRELATE MONITORING INFORMATION
The organization correlates information from monitoring tools employed throughout the information system.","Correlating information from different monitoring tools can provide a more comprehensive view of information system activity. The correlation of monitoring tools that usually work in isolation (e.g., host monitoring, network monitoring, anti-virus software) can provide an organization-wide view and in so doing, may reveal otherwise unseen attack patterns. Understanding the capabilities/limitations of diverse monitoring tools and how to maximize the utility of information generated by those tools can help organizations to build, operate, and maintain effective monitoring programs. Related control: AU-6.",X,X,X,X,X,,X,,P3
SI-4(20)	,Information System Monitoring ,Operational,Information System Monitoring | Privileged User,"	INFORMATION SYSTEM MONITORING | PRIVILEGED USER
The organization implements a privilege user authorization process in accordance with Identity and Access Management policies.",,X,X,X,X,X,X,X,,P2
SI-4(23)	,Information System Monitoring ,Operational,Information System Monitoring | Host-Based Devices,"	INFORMATION SYSTEM MONITORING | HOST-BASED DEVICES
The organization implements system logging tools at components running general purpose operating systems.","Information system components where host-based monitoring can be implemented include, for example, servers, workstations, and mobile devices. Organizations consider employing host-based monitoring mechanisms from multiple information technology product developers.",X,X,X,X,X,,,X,P3
SI-5,"Security Alerts, Advisories, and Directives ",Operational,"Security Alerts, Advisories, and Directives","(A)	The organization receives information system security alerts, advisories, and directives from organization-defined external organizations on an ongoing basis.
(B)	The organization generates internal security alerts, advisories, and directives as deemed necessary.
(C)	The organization disseminates security alerts, advisories, and directives to: organization-defined personnel, roles, elements, and external organizations including affected clients.
(D)	The organization implements security directives in accordance with established time frames, or notifies the issuing organization of the degree of non-compliance.","Compliance to security directives is essential due to the critical nature of many of these directives and the potential immediate adverse effects on organizational operations and assets, individuals and other organizations should the directives not be implemented in a timely manner. External organizations include, for example, external mission/business partners, supply chain partners, external service providers, and other peer/supporting organizations. Related control: SI-2",X,X,X,X,X,X,X,,P1
SI-6,Security Functional Verification ,Operational,Security Function Verification,"(A)	The information system verifies the correct operation of organization-defined security functions.
(B)	The information system performs this verification organization-defined system transitional states including at least system startup and restart and at least monthly.
(C)	The information system notifies organization-defined personnel or roles including system administrators and security personnel of failed security verification tests.
(D)	The information system takes  organization-defined action(s) when anomalies are discovered and notifies system administrators and security personnel.","Transitional states for information systems include, for example, system start-up, restart, shutdown, and abort. Notifications provided by information systems include, for example, electronic alerts to system administrators, messages to local computer consoles, and/or hardware indications such as lights. Related controls: CA-7, CM-6",X,X,X,X,X,,X,,P3
SI-7,"Software, Firmware, and Information Integrity",Operational,"Software, Firmware, and Information Integrity","(A)	The organization employs integrity verification tools to detect unauthorized changes to software, firmware, and information on production systems as a minimum.","Unauthorized changes to software, firmware, and information can occur due to errors or malicious activity (e.g., tampering). Software includes, for example, operating systems (with key internal components such as kernels, drivers), middleware, and applications. Firmware includes, for example, the Basic Input Output System (BIOS). Information includes metadata such as security attributes associated with information. State-of-the-practice integrity-checking mechanisms (e.g., parity checks, cyclical redundancy checks, cryptographic hashes) and associated tools can automatically monitor the integrity of information systems and hosted applications. Related controls: SA-12, SC-8, SC-13, SI-3",X,X,X,X,X,,X,,P2
SI-7(1)	,"Software, Firmware, and Information Integrity",Operational,"Software, Firmware, and Information Integrity | Integrity Checks","	SOFTWARE, FIRMWARE, AND INFORMATION INTEGRITY | INTEGRITY CHECKS
The information system performs an integrity check of organization-defined software, firmware, and information at start-up and at least every 30 days.","Security-relevant events include, for example, the identification of a new threat to which organizational information systems are susceptible, and the installation of new hardware, software, or firmware. Transitional states include, for example, system start-up, restart, shutdown, and abort.",X,X,X,X,X,,X,,P2
SI-7(7)	,"Software, Firmware, and Information Integrity",Operational,"Software, Firmware, and Information Integrity | Integration of Detection and Response","	SOFTWARE, FIRMWARE, AND INFORMATION INTEGRITY | INTEGRATION OF DETECTION AND RESPONSE
The organization incorporates the detection of unauthorized organization-defined security-relevant changes to the information system into the organizational incident response capability.","This control enhancement helps to ensure that detected events are tracked, monitored, corrected, and available for historical purposes. Maintaining historical records is important both for being able to identify and discern adversary actions over an extended period of time and for possible legal actions. Security-relevant changes include, for example, unauthorized changes to established configuration settings or unauthorized elevation of information system privileges. Related controls: IR-4, IR-5, SI-4.",X,X,X,X,X,,X,,P2
SI-8,Spam Protection ,Operational,Spam Protection,"(A)	The organization employs spam protection mechanisms at information system entry and exit points to detect and take action on unsolicited messages.
(B)	The organization updates spam protection mechanisms when new releases are available in accordance with organizational configuration management policy and procedures.","Information system entry and exit points include, for example, firewalls, electronic mail servers, web servers, proxy servers, remote-access servers, workstations, mobile devices, and notebook/laptop computers. Spam can be transported by different means including, for example, electronic mail, electronic mail attachments, and web accesses. Spam protection mechanisms include, for example, signature definitions. Related controls: AT-2, AT-3, SC-5, SC-7, SI-3",X,X,X,X,X,,X,,P1
